"service_id","date","exception_type"
452,20230401,1
452,20230408,1
452,20230826,1
452,20230902,1
452,20230909,1
452,20230916,1
452,20230923,1
452,20230930,1
452,20231007,1
452,20231014,1
452,20231021,1
452,20231028,1
452,20231104,1
452,20231111,1
452,20231118,1
452,20231125,1
452,20231202,1
452,20231209,1
453,20230626,1
453,20230703,1
453,20230710,1
453,20230717,1
453,20230724,1
453,20230731,1
453,20230807,1
453,20230814,1
453,20230627,1
453,20230704,1
453,20230711,1
453,20230718,1
453,20230725,1
453,20230801,1
453,20230808,1
453,20230815,1
453,20230628,1
453,20230705,1
453,20230712,1
453,20230719,1
453,20230726,1
453,20230802,1
453,20230809,1
453,20230816,1
453,20230629,1
453,20230706,1
453,20230713,1
453,20230720,1
453,20230727,1
453,20230803,1
453,20230810,1
453,20230817,1
453,20230630,1
453,20230707,1
453,20230714,1
453,20230721,1
453,20230728,1
453,20230804,1
453,20230811,1
453,20230818,1
454,20221212,1
454,20221219,1
454,20230102,1
454,20230109,1
454,20230116,1
454,20230123,1
454,20230130,1
454,20230206,1
454,20230213,1
454,20230220,1
454,20230227,1
454,20230306,1
454,20230313,1
454,20230320,1
454,20230327,1
454,20221213,1
454,20221220,1
454,20221227,1
454,20230103,1
454,20230110,1
454,20230117,1
454,20230124,1
454,20230131,1
454,20230207,1
454,20230214,1
454,20230221,1
454,20230228,1
454,20230307,1
454,20230314,1
454,20230321,1
454,20230328,1
454,20221214,1
454,20221221,1
454,20221228,1
454,20230104,1
454,20230111,1
454,20230118,1
454,20230125,1
454,20230201,1
454,20230208,1
454,20230215,1
454,20230222,1
454,20230301,1
454,20230308,1
454,20230315,1
454,20230322,1
454,20230329,1
454,20221215,1
454,20221222,1
454,20221229,1
454,20230105,1
454,20230112,1
454,20230119,1
454,20230126,1
454,20230202,1
454,20230209,1
454,20230216,1
454,20230223,1
454,20230302,1
454,20230309,1
454,20230316,1
454,20230323,1
454,20230330,1
454,20221216,1
454,20221223,1
454,20221230,1
454,20230106,1
454,20230113,1
454,20230120,1
454,20230127,1
454,20230203,1
454,20230210,1
454,20230217,1
454,20230224,1
454,20230303,1
454,20230310,1
454,20230317,1
454,20230324,1
454,20230331,1
454,20221217,1
454,20221224,1
454,20221231,1
454,20230107,1
454,20230114,1
454,20230121,1
454,20230128,1
454,20230204,1
454,20230211,1
454,20230218,1
454,20230225,1
454,20230304,1
454,20230311,1
454,20230318,1
454,20230325,1
455,20230417,1
455,20230424,1
455,20230508,1
455,20230418,1
455,20230425,1
455,20230502,1
455,20230509,1
455,20230419,1
455,20230426,1
455,20230503,1
455,20230510,1
455,20230420,1
455,20230427,1
455,20230504,1
455,20230511,1
455,20230421,1
455,20230428,1
455,20230505,1
455,20230512,1
455,20230415,1
455,20230422,1
455,20230429,1
455,20230506,1
456,20230515,1
456,20230522,1
456,20230605,1
456,20230612,1
456,20230619,1
456,20230516,1
456,20230523,1
456,20230530,1
456,20230606,1
456,20230613,1
456,20230620,1
456,20230517,1
456,20230524,1
456,20230531,1
456,20230607,1
456,20230614,1
456,20230621,1
456,20230525,1
456,20230601,1
456,20230608,1
456,20230615,1
456,20230622,1
456,20230519,1
456,20230526,1
456,20230602,1
456,20230609,1
456,20230616,1
456,20230623,1
457,20221226,2
457,20230410,2
457,20230501,2
457,20230515,2
457,20230522,2
457,20230529,2
457,20230605,2
457,20230612,2
457,20230619,2
457,20230626,2
457,20230703,2
457,20230710,2
457,20230717,2
457,20230724,2
457,20230731,2
457,20230807,2
457,20230814,2
457,20230516,2
457,20230523,2
457,20230530,2
457,20230606,2
457,20230613,2
457,20230620,2
457,20230627,2
457,20230704,2
457,20230711,2
457,20230718,2
457,20230725,2
457,20230801,2
457,20230808,2
457,20230815,2
457,20231003,2
457,20230517,2
457,20230524,2
457,20230531,2
457,20230607,2
457,20230614,2
457,20230621,2
457,20230628,2
457,20230705,2
457,20230712,2
457,20230719,2
457,20230726,2
457,20230802,2
457,20230809,2
457,20230816,2
457,20230518,2
457,20230525,2
457,20230601,2
457,20230608,2
457,20230615,2
457,20230622,2
457,20230629,2
457,20230706,2
457,20230713,2
457,20230720,2
457,20230727,2
457,20230803,2
457,20230810,2
457,20230817,2
457,20230407,2
457,20230519,2
457,20230526,2
457,20230602,2
457,20230609,2
457,20230616,2
457,20230623,2
457,20230630,2
457,20230707,2
457,20230714,2
457,20230721,2
457,20230728,2
457,20230804,2
457,20230811,2
457,20230818,2
457,20230513,2
457,20230520,2
457,20230527,2
457,20230603,2
457,20230610,2
457,20230617,2
457,20230624,2
457,20230701,2
457,20230708,2
457,20230715,2
457,20230722,2
457,20230729,2
457,20230805,2
457,20230812,2
457,20230819,2
458,20230515,1
458,20230522,1
458,20230605,1
458,20230612,1
458,20230619,1
458,20230626,1
458,20230703,1
458,20230710,1
458,20230717,1
458,20230724,1
458,20230731,1
458,20230807,1
458,20230814,1
458,20230516,1
458,20230523,1
458,20230530,1
458,20230606,1
458,20230613,1
458,20230620,1
458,20230627,1
458,20230704,1
458,20230711,1
458,20230718,1
458,20230725,1
458,20230801,1
458,20230808,1
458,20230815,1
458,20230517,1
458,20230524,1
458,20230531,1
458,20230607,1
458,20230614,1
458,20230621,1
458,20230628,1
458,20230705,1
458,20230712,1
458,20230719,1
458,20230726,1
458,20230802,1
458,20230809,1
458,20230816,1
458,20230525,1
458,20230601,1
458,20230608,1
458,20230615,1
458,20230622,1
458,20230629,1
458,20230706,1
458,20230713,1
458,20230720,1
458,20230727,1
458,20230803,1
458,20230810,1
458,20230817,1
458,20230519,1
458,20230526,1
458,20230602,1
458,20230609,1
458,20230616,1
458,20230623,1
458,20230630,1
458,20230707,1
458,20230714,1
458,20230721,1
458,20230728,1
458,20230804,1
458,20230811,1
458,20230818,1
458,20230513,1
458,20230520,1
458,20230527,1
458,20230603,1
458,20230610,1
458,20230617,1
458,20230624,1
458,20230701,1
458,20230708,1
458,20230715,1
458,20230722,1
458,20230729,1
458,20230805,1
458,20230812,1
458,20230819,1
459,20230403,1
459,20230410,1
459,20230417,1
459,20230424,1
459,20230501,1
459,20230508,1
459,20230404,1
459,20230411,1
459,20230418,1
459,20230425,1
459,20230502,1
459,20230509,1
459,20230405,1
459,20230412,1
459,20230419,1
459,20230426,1
459,20230503,1
459,20230510,1
459,20230406,1
459,20230413,1
459,20230420,1
459,20230427,1
459,20230504,1
459,20230511,1
459,20230407,1
459,20230414,1
459,20230421,1
459,20230428,1
459,20230505,1
459,20230512,1
459,20230401,1
459,20230408,1
459,20230415,1
459,20230422,1
459,20230429,1
459,20230506,1
459,20230402,1
459,20230409,1
459,20230416,1
459,20230423,1
459,20230430,1
459,20230507,1
460,20221205,1
460,20221212,1
460,20221219,1
460,20221226,1
460,20230102,1
460,20230109,1
460,20230116,1
460,20230123,1
460,20230130,1
460,20230206,1
460,20230213,1
460,20230220,1
460,20230227,1
460,20221206,1
460,20221213,1
460,20221220,1
460,20221227,1
460,20230103,1
460,20230110,1
460,20230117,1
460,20230124,1
460,20230131,1
460,20230207,1
460,20230214,1
460,20230221,1
460,20230228,1
460,20221207,1
460,20221214,1
460,20221221,1
460,20221228,1
460,20230104,1
460,20230111,1
460,20230118,1
460,20230125,1
460,20230201,1
460,20230208,1
460,20230215,1
460,20230222,1
460,20230301,1
460,20221208,1
460,20221215,1
460,20221222,1
460,20221229,1
460,20230105,1
460,20230112,1
460,20230119,1
460,20230126,1
460,20230202,1
460,20230209,1
460,20230216,1
460,20230223,1
460,20230302,1
460,20221202,1
460,20221209,1
460,20221216,1
460,20221223,1
460,20221230,1
460,20230106,1
460,20230113,1
460,20230120,1
460,20230127,1
460,20230203,1
460,20230210,1
460,20230217,1
460,20230224,1
460,20230303,1
460,20221203,1
460,20221210,1
460,20221217,1
460,20221224,1
460,20221231,1
460,20230107,1
460,20230114,1
460,20230121,1
460,20230128,1
460,20230204,1
460,20230211,1
460,20230218,1
460,20230225,1
460,20221204,1
460,20221211,1
460,20221218,1
460,20221225,1
460,20230101,1
460,20230108,1
460,20230115,1
460,20230122,1
460,20230129,1
460,20230205,1
460,20230212,1
460,20230219,1
460,20230226,1
461,20230306,1
461,20230313,1
461,20230320,1
461,20230327,1
461,20230307,1
461,20230314,1
461,20230321,1
461,20230328,1
461,20230308,1
461,20230315,1
461,20230322,1
461,20230329,1
461,20230309,1
461,20230316,1
461,20230323,1
461,20230330,1
461,20230310,1
461,20230317,1
461,20230324,1
461,20230331,1
461,20230304,1
461,20230311,1
461,20230318,1
461,20230325,1
461,20230305,1
461,20230312,1
461,20230319,1
461,20230326,1
462,20221216,1
462,20221223,1
462,20221230,1
462,20230106,1
462,20230113,1
462,20230120,1
462,20230127,1
462,20230203,1
462,20230210,1
462,20230217,1
462,20230224,1
462,20230303,1
463,20221226,1
463,20221216,1
463,20221223,1
463,20221230,1
463,20230106,1
463,20230113,1
463,20230120,1
463,20230127,1
463,20230203,1
463,20230210,1
463,20230217,1
463,20230224,1
463,20230303,1
463,20221217,1
463,20221224,1
463,20221231,1
463,20230107,1
463,20230114,1
463,20230121,1
463,20230128,1
463,20230204,1
463,20230211,1
463,20230218,1
463,20230225,1
463,20221211,1
463,20221218,1
463,20221225,1
463,20230101,1
463,20230108,1
463,20230115,1
463,20230122,1
463,20230129,1
463,20230205,1
463,20230212,1
463,20230219,1
463,20230226,1
464,20230825,1
464,20230901,1
464,20230908,1
464,20230915,1
464,20230922,1
464,20230929,1
464,20231006,1
464,20231013,1
464,20231020,1
464,20231027,1
464,20231103,1
464,20231110,1
464,20231117,1
464,20231124,1
464,20231201,1
464,20231208,1
465,20230825,1
465,20230901,1
465,20230908,1
465,20230915,1
465,20230922,1
465,20230929,1
465,20231006,1
465,20231013,1
465,20231020,1
465,20231027,1
465,20231103,1
465,20231110,1
465,20231117,1
465,20231124,1
465,20231201,1
465,20231208,1
465,20230826,1
465,20230902,1
465,20230909,1
465,20230916,1
465,20230923,1
465,20230930,1
465,20231007,1
465,20231014,1
465,20231021,1
465,20231028,1
465,20231104,1
465,20231111,1
465,20231118,1
465,20231125,1
465,20231202,1
465,20231209,1
465,20230820,1
465,20230827,1
465,20230903,1
465,20230910,1
465,20230917,1
465,20230924,1
465,20231001,1
465,20231008,1
465,20231015,1
465,20231022,1
465,20231029,1
465,20231105,1
465,20231112,1
465,20231119,1
465,20231126,1
465,20231203,1
466,20230513,1
466,20230520,1
466,20230527,1
466,20230603,1
466,20230610,1
466,20230617,1
466,20230624,1
466,20230701,1
466,20230708,1
466,20230715,1
466,20230722,1
466,20230729,1
466,20230805,1
466,20230812,1
466,20230819,1
467,20221207,1
468,20231002,1
468,20231030,1
468,20230517,1
468,20230406,1
468,20221225,1
468,20230409,1
468,20230430,1
468,20230528,1
469,20231002,2
469,20231030,2
469,20230517,2
469,20230406,2
469,20221225,2
469,20230409,2
469,20230430,2
469,20230528,2
470,20221226,2
470,20230410,2
470,20230501,2
470,20230529,2
470,20230518,2
470,20230407,2
471,20221226,2
471,20230410,2
471,20230501,2
471,20230529,2
471,20230518,2
472,20221226,1
472,20230410,1
472,20230501,1
472,20230529,1
472,20230518,1
472,20230407,1
473,20221205,2
473,20221226,2
473,20230410,2
473,20230501,2
473,20230529,2
473,20221206,2
473,20221207,2
473,20221208,2
473,20230518,2
473,20221202,2
473,20221209,2
473,20230407,2
474,20221226,1
474,20230410,1
474,20230501,1
474,20230529,1
474,20230518,1
474,20230407,1
475,20221202,1
475,20221209,1
475,20230407,1
476,20231002,2
476,20231030,2
476,20221224,1
476,20221231,1
476,20230409,2
476,20230430,2
476,20230528,2
477,20230407,1
477,20221210,2
477,20221224,2
477,20221231,2
477,20230409,1
477,20230430,1
477,20230528,1
478,20231002,1
478,20231030,1
478,20230407,2
479,20230410,1
479,20230501,1
479,20230529,1
479,20231003,1
479,20231031,1
479,20221203,2
479,20221210,2
479,20221204,2
479,20221225,2
479,20230101,2
480,20221207,1
480,20221208,1
480,20221202,1
480,20221209,1
480,20221203,1
480,20221210,1
481,20221207,1
481,20221208,1
481,20221202,1
481,20221209,1
481,20221210,1
482,20221208,1
482,20221202,1
482,20221209,1
483,20221202,1
483,20221209,1
483,20221210,1
484,20221202,1
484,20221209,1
484,20221203,1
484,20221210,1
484,20221204,1
485,20221212,1
485,20221219,1
485,20221226,1
485,20230102,1
485,20230109,1
485,20230116,1
485,20230123,1
485,20230130,1
485,20230206,1
485,20230213,1
485,20230220,1
485,20230227,1
485,20230306,1
485,20230313,1
485,20230320,1
485,20230327,1
485,20230403,1
485,20230410,1
485,20230417,1
485,20230424,1
485,20230501,1
485,20230508,1
485,20230515,1
485,20230522,1
485,20230529,1
485,20230605,1
485,20221206,2
485,20230613,2
485,20230620,2
485,20230627,2
485,20230704,2
485,20230711,2
485,20230718,2
485,20230725,2
485,20230801,2
485,20230808,2
485,20230815,2
485,20230822,2
485,20230829,2
485,20230905,2
485,20230912,2
485,20230919,2
485,20230926,2
485,20231010,2
485,20231017,2
485,20231024,2
485,20231107,2
485,20231114,2
485,20231121,2
485,20231128,2
485,20231205,2
485,20221214,1
485,20221221,1
485,20221228,1
485,20230104,1
485,20230111,1
485,20230118,1
485,20230125,1
485,20230201,1
485,20230208,1
485,20230215,1
485,20230222,1
485,20230301,1
485,20230308,1
485,20230315,1
485,20230322,1
485,20230329,1
485,20230405,1
485,20230412,1
485,20230419,1
485,20230426,1
485,20230503,1
485,20230510,1
485,20230517,1
485,20230524,1
485,20230531,1
485,20230607,1
485,20221215,1
485,20221222,1
485,20221229,1
485,20230105,1
485,20230112,1
485,20230119,1
485,20230126,1
485,20230202,1
485,20230209,1
485,20230216,1
485,20230223,1
485,20230302,1
485,20230309,1
485,20230316,1
485,20230323,1
485,20230330,1
485,20230406,1
485,20230413,1
485,20230420,1
485,20230427,1
485,20230504,1
485,20230511,1
485,20230518,1
485,20230525,1
485,20230601,1
485,20230608,1
485,20221216,1
485,20221223,1
485,20221230,1
485,20230106,1
485,20230113,1
485,20230120,1
485,20230127,1
485,20230203,1
485,20230210,1
485,20230217,1
485,20230224,1
485,20230303,1
485,20230310,1
485,20230317,1
485,20230324,1
485,20230331,1
485,20230407,1
485,20230414,1
485,20230421,1
485,20230428,1
485,20230505,1
485,20230512,1
485,20230519,1
485,20230526,1
485,20230602,1
485,20230609,1
485,20221203,2
485,20221210,2
485,20221204,2
486,20221205,2
486,20221206,2
486,20221207,2
486,20221208,2
486,20221202,2
486,20221209,2
486,20221203,2
486,20221210,2
486,20230617,2
486,20230624,2
486,20230701,2
486,20230708,2
486,20230715,2
486,20230722,2
486,20230729,2
486,20230805,2
486,20230812,2
486,20230819,2
486,20230826,2
486,20230902,2
486,20230909,2
486,20230916,2
486,20230923,2
486,20230930,2
486,20231007,2
486,20231014,2
486,20231021,2
486,20231028,2
486,20221204,2
487,20221205,2
487,20221206,2
487,20231003,2
487,20231031,2
487,20221207,2
487,20221208,2
487,20221202,2
487,20221209,2
487,20221203,2
487,20221210,2
487,20230617,2
487,20230624,2
487,20230701,2
487,20230708,2
487,20230715,2
487,20230722,2
487,20230729,2
487,20230805,2
487,20230812,2
487,20230819,2
487,20230826,2
487,20230902,2
487,20230909,2
487,20230916,2
487,20230923,2
487,20230930,2
487,20231007,2
487,20231014,2
487,20231021,2
487,20231028,2
487,20221204,2
487,20230611,2
487,20230618,2
487,20230625,2
487,20230702,2
487,20230709,2
487,20230716,2
487,20230723,2
487,20230730,2
487,20230806,2
487,20230813,2
487,20230820,2
487,20230827,2
487,20230903,2
487,20230910,2
487,20230917,2
487,20230924,2
487,20231001,2
487,20231008,2
487,20231015,2
487,20231022,2
487,20231029,2
488,20221205,2
488,20221206,2
488,20231003,2
488,20231031,2
488,20221207,2
488,20221208,2
488,20221216,1
488,20221223,1
488,20221230,1
488,20230106,1
488,20230113,1
488,20230120,1
488,20230127,1
488,20230203,1
488,20230210,1
488,20230217,1
488,20230224,1
488,20230303,1
488,20230310,1
488,20230317,1
488,20230324,1
488,20230331,1
488,20230407,1
488,20230414,1
488,20230421,1
488,20230428,1
488,20230505,1
488,20230512,1
488,20230519,1
488,20230526,1
488,20230602,1
488,20230609,1
488,20221203,2
488,20221210,2
488,20230617,2
488,20230624,2
488,20230701,2
488,20230708,2
488,20230715,2
488,20230722,2
488,20230729,2
488,20230805,2
488,20230812,2
488,20230819,2
488,20230826,2
488,20230902,2
488,20230909,2
488,20230916,2
488,20230923,2
488,20230930,2
488,20231007,2
488,20231014,2
488,20231021,2
488,20231028,2
488,20221204,2
488,20230611,2
488,20230618,2
488,20230625,2
488,20230702,2
488,20230709,2
488,20230716,2
488,20230723,2
488,20230730,2
488,20230806,2
488,20230813,2
488,20230820,2
488,20230827,2
488,20230903,2
488,20230910,2
488,20230917,2
488,20230924,2
488,20231001,2
488,20231008,2
488,20231015,2
488,20231022,2
488,20231029,2
489,20221212,1
489,20221219,1
489,20221226,1
489,20230102,1
489,20230109,1
489,20230116,1
489,20230123,1
489,20230130,1
489,20230206,1
489,20230213,1
489,20230220,1
489,20230227,1
489,20230306,1
489,20230313,1
489,20230320,1
489,20230327,1
489,20230403,1
489,20230410,1
489,20230417,1
489,20230424,1
489,20230501,1
489,20230508,1
489,20230515,1
489,20230522,1
489,20230529,1
489,20230605,1
489,20221213,1
489,20221220,1
489,20221227,1
489,20230103,1
489,20230110,1
489,20230117,1
489,20230124,1
489,20230131,1
489,20230207,1
489,20230214,1
489,20230221,1
489,20230228,1
489,20230307,1
489,20230314,1
489,20230321,1
489,20230328,1
489,20230404,1
489,20230411,1
489,20230418,1
489,20230425,1
489,20230502,1
489,20230509,1
489,20230516,1
489,20230523,1
489,20230530,1
489,20230606,1
489,20221214,1
489,20221221,1
489,20221228,1
489,20230104,1
489,20230111,1
489,20230118,1
489,20230125,1
489,20230201,1
489,20230208,1
489,20230215,1
489,20230222,1
489,20230301,1
489,20230308,1
489,20230315,1
489,20230322,1
489,20230329,1
489,20230405,1
489,20230412,1
489,20230419,1
489,20230426,1
489,20230503,1
489,20230510,1
489,20230517,1
489,20230524,1
489,20230531,1
489,20230607,1
489,20221215,1
489,20221222,1
489,20221229,1
489,20230105,1
489,20230112,1
489,20230119,1
489,20230126,1
489,20230202,1
489,20230209,1
489,20230216,1
489,20230223,1
489,20230302,1
489,20230309,1
489,20230316,1
489,20230323,1
489,20230330,1
489,20230406,1
489,20230413,1
489,20230420,1
489,20230427,1
489,20230504,1
489,20230511,1
489,20230518,1
489,20230525,1
489,20230601,1
489,20230608,1
489,20221216,1
489,20221223,1
489,20221230,1
489,20230106,1
489,20230113,1
489,20230120,1
489,20230127,1
489,20230203,1
489,20230210,1
489,20230217,1
489,20230224,1
489,20230303,1
489,20230310,1
489,20230317,1
489,20230324,1
489,20230331,1
489,20230407,1
489,20230414,1
489,20230421,1
489,20230428,1
489,20230505,1
489,20230512,1
489,20230519,1
489,20230526,1
489,20230602,1
489,20230609,1
489,20221203,2
489,20221210,2
489,20230617,2
489,20230624,2
489,20230701,2
489,20230708,2
489,20230715,2
489,20230722,2
489,20230729,2
489,20230805,2
489,20230812,2
489,20230819,2
489,20230826,2
489,20230902,2
489,20230909,2
489,20230916,2
489,20230923,2
489,20230930,2
489,20231007,2
489,20231014,2
489,20231021,2
489,20231028,2
489,20221204,2
489,20230611,2
489,20230618,2
489,20230625,2
489,20230702,2
489,20230709,2
489,20230716,2
489,20230723,2
489,20230730,2
489,20230806,2
489,20230813,2
489,20230820,2
489,20230827,2
489,20230903,2
489,20230910,2
489,20230917,2
489,20230924,2
489,20231001,2
489,20231008,2
489,20231015,2
489,20231022,2
489,20231029,2
490,20230612,1
490,20230619,1
490,20230626,1
490,20230703,1
490,20230710,1
490,20230717,1
490,20230724,1
490,20230731,1
490,20230807,1
490,20230814,1
490,20230821,1
490,20230828,1
490,20230904,1
490,20230911,1
490,20230918,1
490,20230925,1
490,20231002,1
490,20231009,1
490,20231016,1
490,20231023,1
490,20231030,1
490,20231106,1
490,20231113,1
490,20231120,1
490,20231127,1
490,20231204,1
490,20230613,1
490,20230620,1
490,20230627,1
490,20230704,1
490,20230711,1
490,20230718,1
490,20230725,1
490,20230801,1
490,20230808,1
490,20230815,1
490,20230822,1
490,20230829,1
490,20230905,1
490,20230912,1
490,20230919,1
490,20230926,1
490,20231010,1
490,20231017,1
490,20231024,1
490,20231107,1
490,20231114,1
490,20231121,1
490,20231128,1
490,20231205,1
490,20230614,1
490,20230621,1
490,20230628,1
490,20230705,1
490,20230712,1
490,20230719,1
490,20230726,1
490,20230802,1
490,20230809,1
490,20230816,1
490,20230823,1
490,20230830,1
490,20230906,1
490,20230913,1
490,20230920,1
490,20230927,1
490,20231004,1
490,20231011,1
490,20231018,1
490,20231025,1
490,20231101,1
490,20231108,1
490,20231115,1
490,20231122,1
490,20231129,1
490,20231206,1
490,20230615,1
490,20230622,1
490,20230629,1
490,20230706,1
490,20230713,1
490,20230720,1
490,20230727,1
490,20230803,1
490,20230810,1
490,20230817,1
490,20230824,1
490,20230831,1
490,20230907,1
490,20230914,1
490,20230921,1
490,20230928,1
490,20231005,1
490,20231012,1
490,20231019,1
490,20231026,1
490,20231102,1
490,20231109,1
490,20231116,1
490,20231123,1
490,20231130,1
490,20231207,1
490,20230616,1
490,20230623,1
490,20230630,1
490,20230707,1
490,20230714,1
490,20230721,1
490,20230728,1
490,20230804,1
490,20230811,1
490,20230818,1
490,20230825,1
490,20230901,1
490,20230908,1
490,20230915,1
490,20230922,1
490,20230929,1
490,20231006,1
490,20231013,1
490,20231020,1
490,20231027,1
490,20231103,1
490,20231110,1
490,20231117,1
490,20231124,1
490,20231201,1
490,20231208,1
491,20230617,1
491,20230624,1
491,20230701,1
491,20230708,1
491,20230715,1
491,20230722,1
491,20230729,1
491,20230805,1
491,20230812,1
491,20230819,1
491,20230826,1
491,20230902,1
491,20230909,1
491,20230916,1
491,20230923,1
491,20230930,1
491,20231007,1
491,20231014,1
491,20231021,1
491,20231028,1
492,20231003,1
492,20231031,1
492,20230617,1
492,20230624,1
492,20230701,1
492,20230708,1
492,20230715,1
492,20230722,1
492,20230729,1
492,20230805,1
492,20230812,1
492,20230819,1
492,20230826,1
492,20230902,1
492,20230909,1
492,20230916,1
492,20230923,1
492,20230930,1
492,20231007,1
492,20231014,1
492,20231021,1
492,20231028,1
492,20230611,1
492,20230618,1
492,20230625,1
492,20230702,1
492,20230709,1
492,20230716,1
492,20230723,1
492,20230730,1
492,20230806,1
492,20230813,1
492,20230820,1
492,20230827,1
492,20230903,1
492,20230910,1
492,20230917,1
492,20230924,1
492,20231001,1
492,20231008,1
492,20231015,1
492,20231022,1
492,20231029,1
493,20230617,1
493,20230624,1
493,20230701,1
493,20230708,1
493,20230715,1
493,20230722,1
493,20230729,1
493,20230805,1
493,20230812,1
493,20230819,1
493,20230826,1
493,20230902,1
493,20230909,1
493,20230916,1
493,20230923,1
493,20230930,1
493,20231007,1
493,20231014,1
493,20231021,1
493,20231028,1
493,20230611,1
493,20230618,1
493,20230625,1
493,20230702,1
493,20230709,1
493,20230716,1
493,20230723,1
493,20230730,1
493,20230806,1
493,20230813,1
493,20230820,1
493,20230827,1
493,20230903,1
493,20230910,1
493,20230917,1
493,20230924,1
493,20231001,1
493,20231008,1
493,20231015,1
493,20231022,1
493,20231029,1
494,20231003,1
494,20231031,1
495,20231003,1
495,20231031,1
495,20230616,1
495,20230623,1
495,20230630,1
495,20230707,1
495,20230714,1
495,20230721,1
495,20230728,1
495,20230804,1
495,20230811,1
495,20230818,1
495,20230825,1
495,20230901,1
495,20230908,1
495,20230915,1
495,20230922,1
495,20230929,1
495,20231006,1
495,20231013,1
495,20231020,1
495,20231027,1
495,20231103,1
495,20231110,1
495,20231117,1
495,20231124,1
495,20231201,1
495,20231208,1
495,20230617,1
495,20230624,1
495,20230701,1
495,20230708,1
495,20230715,1
495,20230722,1
495,20230729,1
495,20230805,1
495,20230812,1
495,20230819,1
495,20230826,1
495,20230902,1
495,20230909,1
495,20230916,1
495,20230923,1
495,20230930,1
495,20231007,1
495,20231014,1
495,20231021,1
495,20231028,1
495,20230611,1
495,20230618,1
495,20230625,1
495,20230702,1
495,20230709,1
495,20230716,1
495,20230723,1
495,20230730,1
495,20230806,1
495,20230813,1
495,20230820,1
495,20230827,1
495,20230903,1
495,20230910,1
495,20230917,1
495,20230924,1
495,20231001,1
495,20231008,1
495,20231015,1
495,20231022,1
495,20231029,1
496,20230612,1
496,20230619,1
496,20230626,1
496,20230703,1
496,20230710,1
496,20230717,1
496,20230724,1
496,20230731,1
496,20230807,1
496,20230814,1
496,20230821,1
496,20230828,1
496,20230904,1
496,20230911,1
496,20230918,1
496,20230925,1
496,20231002,1
496,20231009,1
496,20231016,1
496,20231023,1
496,20231030,1
496,20231106,1
496,20231113,1
496,20231120,1
496,20231127,1
496,20231204,1
496,20230613,1
496,20230620,1
496,20230627,1
496,20230704,1
496,20230711,1
496,20230718,1
496,20230725,1
496,20230801,1
496,20230808,1
496,20230815,1
496,20230822,1
496,20230829,1
496,20230905,1
496,20230912,1
496,20230919,1
496,20230926,1
496,20231003,1
496,20231010,1
496,20231017,1
496,20231024,1
496,20231031,1
496,20231107,1
496,20231114,1
496,20231121,1
496,20231128,1
496,20231205,1
496,20230614,1
496,20230621,1
496,20230628,1
496,20230705,1
496,20230712,1
496,20230719,1
496,20230726,1
496,20230802,1
496,20230809,1
496,20230816,1
496,20230823,1
496,20230830,1
496,20230906,1
496,20230913,1
496,20230920,1
496,20230927,1
496,20231004,1
496,20231011,1
496,20231018,1
496,20231025,1
496,20231101,1
496,20231108,1
496,20231115,1
496,20231122,1
496,20231129,1
496,20231206,1
496,20230615,1
496,20230622,1
496,20230629,1
496,20230706,1
496,20230713,1
496,20230720,1
496,20230727,1
496,20230803,1
496,20230810,1
496,20230817,1
496,20230824,1
496,20230831,1
496,20230907,1
496,20230914,1
496,20230921,1
496,20230928,1
496,20231005,1
496,20231012,1
496,20231019,1
496,20231026,1
496,20231102,1
496,20231109,1
496,20231116,1
496,20231123,1
496,20231130,1
496,20231207,1
496,20230616,1
496,20230623,1
496,20230630,1
496,20230707,1
496,20230714,1
496,20230721,1
496,20230728,1
496,20230804,1
496,20230811,1
496,20230818,1
496,20230825,1
496,20230901,1
496,20230908,1
496,20230915,1
496,20230922,1
496,20230929,1
496,20231006,1
496,20231013,1
496,20231020,1
496,20231027,1
496,20231103,1
496,20231110,1
496,20231117,1
496,20231124,1
496,20231201,1
496,20231208,1
496,20230617,1
496,20230624,1
496,20230701,1
496,20230708,1
496,20230715,1
496,20230722,1
496,20230729,1
496,20230805,1
496,20230812,1
496,20230819,1
496,20230826,1
496,20230902,1
496,20230909,1
496,20230916,1
496,20230923,1
496,20230930,1
496,20231007,1
496,20231014,1
496,20231021,1
496,20231028,1
496,20230611,1
496,20230618,1
496,20230625,1
496,20230702,1
496,20230709,1
496,20230716,1
496,20230723,1
496,20230730,1
496,20230806,1
496,20230813,1
496,20230820,1
496,20230827,1
496,20230903,1
496,20230910,1
496,20230917,1
496,20230924,1
496,20231001,1
496,20231008,1
496,20231015,1
496,20231022,1
496,20231029,1
497,20221205,1
497,20221203,1
497,20221210,1
497,20221204,1
498,20221212,1
498,20221219,1
498,20230102,1
498,20230109,1
498,20230116,1
498,20230123,1
498,20230130,1
498,20230206,1
498,20230213,1
498,20230220,1
498,20230227,1
498,20230306,1
498,20230313,1
498,20230320,1
498,20230327,1
498,20230403,1
498,20230417,1
498,20230424,1
498,20230508,1
498,20230515,1
498,20230522,1
498,20230605,1
498,20221213,1
498,20221220,1
498,20221227,1
498,20230103,1
498,20230110,1
498,20230117,1
498,20230124,1
498,20230131,1
498,20230207,1
498,20230214,1
498,20230221,1
498,20230228,1
498,20230307,1
498,20230314,1
498,20230321,1
498,20230328,1
